m.o.-u.u.-' , littérature ancienne , ancient literature , 0 , 3 , 2
j.wa.- , changement de justifications , change of justifications , 0 , 2 , 2
u.d.- , manquer de précision , to lack precision , 0 , 2 , 1
O:O:.l.- , fournir des ressources à  l'action par l'extension spatiale , to provide resources for action through spatial extension , 0 , 2 , 1
A:+T: , réseaux corporels , corporeal networks , 0 , 0 , 1
m.o.-k.o.-' , compassion , compassion , 0 , 3 , 2
l.e.-t.i.-wa.e.-' , compétence en conception de véhicules , competence in vehicle design , 0 , 3 , 2
y.o.-we.h.-' , définir les problèmes , to define problems , 0 , 3 , 1
wa.i.- , utiliser l'équipement , to use equipment , 0 , 2 , 1
s.e.-k.u.-wa.e.-' , compétence en lecture | compétence en écriture , competence in reading | competence in writing , 0 , 3 , 2
l.i.-n.i.-' , outil coupant | outil perçant , cutting tool | piercing tool , 0 , 3 , 2
E:U:.f.- , sous , under , 0 , 2 , 3
s.o.-l.o.-s.u.-' , proportionné , proportioned , 0 , 3 , 2
m.e.-d.a.-wa.e.-' , compétence en recherche de la vérité , competence in truth seeking , 0 , 3 , 2
n.i.-s.i.-t.u.-' , en mouvement , in motion , 0 , 3 , 2
j.n.- , cliché | platitude , clichÃ© | platitude , 0 , 2 , 2
d.i.-s.i.-' , circuit intégré , integrated circuit , 0 , 3 , 2
k.e.-n.a.-' , éthique , ethics , 0 , 3 , 2
d.i.- , instrument de mesure , measuring instrument , 0 , 2 , 2
wu.wo.- , être un enfant , to be a child , 0 , 2 , 1
d.u.-f.u.-d.u.-' , présent , present , 0 , 3 , 2
E:T:.k.- , par itinéraire | véhicule , by itinerary | vehicle , 0 , 2 , 3
t.o.-k.o.-s.u.-' , traditionnel , traditional , 0 , 3 , 2
d.i.-l.i.-' , lieu | site , place | site , 0 , 3 , 2
b.wu.- , rencontre esthétique , aesthetic encounter , 0 , 2 , 2
k.i.-b.i.-t.u.-' , logiciel , software , 0 , 3 , 2
s.o.-j.j.-s.y.-' , philosophie , philosophy , 0 , 3 , 2
c.k.- , sclérose du lien , sclerosis of the bond , 0 , 2 , 2
E:S:T:. , toujours , always , 0 , 1 , 3
d.a.-d.a.-' , invention , invention , 0 , 3 , 2
E:M:.k.- , intermédiaire structurel , structural intermediary , 0 , 2 , 3
n.u.-l.u.-' , piste , trail , 0 , 3 , 2
l.a.-f.a.-' , environnement naturel , natural environment , 0 , 3 , 2
O:M:. , agir , to act , 1 , 1 , 1
wu.T:.- , reconnaître des formes de mouvements | reconnaître des formes de manipulations , to recognize shapes of movement | to recognize forms of manipulation , 0 , 2 , 1
g.t.- , incongruité | propos inopportun , inappropriate expression | untimely expression , 0 , 2 , 2
k.o.-s.o.-s.u.-' , gouverné , governed , 0 , 3 , 2
f.e.- , habileté sensorimotrice dialectique , sensor-motor ability dialectic , 0 , 2 , 2
n.a.-b.a.-' , nouvelle , news , 0 , 3 , 2
i.p.- , construire son sujet , to construct one's subject , 0 , 2 , 1
t.we.- , régularité , regularity , 0 , 2 , 2
e.g.- , s'approprier un discours , to make a discourse one's own , 0 , 2 , 1
m.i.-d.i.-t.u.-' , ciblé , targeted , 0 , 3 , 2
m.e.-b.a.-wa.e.-' , compétence en paroles sages , competence in speaking wisely , 0 , 3 , 2
m.o.-d.o.-' , sincérité , sincerity , 0 , 3 , 2
E:M:O:. , inférence , inference , 1 , 1 , 3
s.o.-u.u.-s.y.-' , sémiologie , semiology , 0 , 3 , 2
t.o.-a.a.-' , lignée , lineage , 0 , 3 , 2
k.u.-b.u.-' , révélation , revelation , 0 , 3 , 2
a.s.- , prendre à  la lettre , to interpret literally , 0 , 2 , 1
E:O:.O:M:.- , diathèse | voix grammaticale , diathesis | grammatical voice , 0 , 2 , 3
m.a.-s.a.-f.o.-' , médiateur , mediator , 0 , 3 , 2
E:B:.n.- , proche de , near , 0 , 2 , 3
b.i.-b.i.-' , cyberespace , cyberspace , 0 , 3 , 2
d.a.-n.a.-f.o.-' , témoin , witness , 0 , 3 , 2
f.e.-f.i.-wa.e.-' , compétence en athlétisme , competence in athletics , 0 , 3 , 2
wo.o.- , établir des principes , to establish principles , 0 , 2 , 1
c.wa.- , changement d'alliance , alliance shift , 0 , 2 , 2
l.e.-f.i.-wa.e.-' , compétence en biotechnologie , competence in biotechnology , 0 , 3 , 2
o.l.- , provoquer le chaos | provoquer la confusion , to provoke chaos | to provoke confusion , 0 , 2 , 1
E:B:T:. , souvent , often , 0 , 1 , 3
t.o.-j.j.-s.y.-' , histoire des formes de conscience , history of forms of consciousness , 0 , 3 , 2
t.-S:.U:.-' , hiver , winter , 0 , 3 , 2
s.o.-a.a.-' , collectivité humaine , human collectivity , 0 , 3 , 2
M:M:.O:O:.- , ressources du sens , resources of meaning , 1 , 2 , 2
f.o.-j.j.-s.y.-' , théories de l'évolution , evolution theories , 0 , 3 , 2
m.o.-c.c.-s.y.-' , sciences de la médiation , mediation studies , 0 , 3 , 2
O:M:.wo.- , gagner en puissance créative , to gain in creative power , 0 , 2 , 1
we.wa.- , faire l'amour | concevoir , to make love | to conceive , 0 , 2 , 1
M:M:.-T:.A:.-' , nadir abstrait , abstract nadir , 0 , 3 , 2
m.p.- , service rendu , rendered service , 0 , 2 , 2
we.n.- , accepter le jugement des pairs , accept the judgement of peers , 0 , 2 , 1
wa.M:O:.- , perfectionner les cadres de l'activité , to improve frameworks , 0 , 2 , 1
x.g.- , transformation de la dette , debt transformation , 0 , 2 , 2
d.a.-l.a.-f.o.-' , agent de renseignements , intelligence agent , 0 , 3 , 2
O:M:.g.- , travailler le discours , to work on the discourse , 0 , 2 , 1
wo.U:.- , contrôler le son , to control sound , 0 , 2 , 1
x.we.- , mutation de l'environnement naturel , mutation of natural environment , 0 , 2 , 2
k.o.-h.h.-s.y.-' , ecclésiologie , ecclesiology , 0 , 3 , 2
k.o.-t.o.-s.u.-' , passé , past , 0 , 3 , 2
l.a.-b.a.-' , réputation , reputation , 0 , 3 , 2
t.i.-n.i.-t.u.-' , chauffé , heated , 0 , 3 , 2
y.e.- , analyser , to analyze , 0 , 2 , 1
d.i.-b.i.-' , ordinateur , computer , 0 , 3 , 2
A:+S: , réseaux documentaires , documentary networks , 0 , 0 , 1
l.a.- , gardien , guardian , 0 , 2 , 2
d.e.-d.i.-wa.e.-' , compétence en contrôle | compétence en mesure , competence in control | competence in measure , 0 , 3 , 2
O:O:.u.- , travailler la communication , to work on communication , 0 , 2 , 1
M:O:.o.- , condition du vouloir , condition of will , 0 , 2 , 2
l.u.-b.u.-' , transcription , transcription , 0 , 3 , 2
we.S:.- , cacher | protéger de la vue , to hide | to protect from sight , 0 , 2 , 1
p.j.- , nouvelle synthèse , new synthesis , 0 , 2 , 2
M:O:.wu.- , mutation de la perception , perception mutation , 0 , 2 , 2
E:U:.s.- , en haut | vers le haut , up | towards the top , 0 , 2 , 3
x.x.- , mutation de la production , production mutation , 0 , 2 , 2
f.i.-k.i.-t.u.-' , comestible | potable , edible | drinkable , 0 , 3 , 2
u.m.- , manipuler les émotions , to manipulate emotions , 0 , 2 , 1
E:A:.y.- , connaissant , knowing , 0 , 2 , 3
k.u.-n.u.-d.u.-' , tribal , tribal , 0 , 3 , 2
m.a.-t.a.-f.o.-' , notaire , notary , 0 , 3 , 2
O:M:.y.-we.h.-' , perfectionner l'intelligence collective en augmentant le savoir , to improve collective intelligence by augmenting knowledge , 0 , 3 , 1
f.u.-b.u.-d.u.-' , accentué , accentuated , 0 , 3 , 2
m.e.-n.a.-' , personne choisie , chosen person , 0 , 3 , 2
i.c.- , se réconcilier avec ses obstacles , to come to term with one's obstacles , 0 , 2 , 1
b.o.-m.o.-s.u.-' , beau , beautiful , 0 , 3 , 2
i.M:O:.- , achever sa production | améliorer sa production , to achieve one's production | to improve one's production , 0 , 2 , 1
E:M:B:. , medium distributif , distributive medium , 0 , 1 , 3
n.o.-u.u.-' , mot | morphème , word | morpheme , 0 , 3 , 2
t.o.- , moment opportun , right time , 0 , 2 , 2
O:M:.t.- , agir à  contretemps , to act off the beat , 0 , 2 , 1
A:+M: , réseaux actuels , actual networks , 0 , 0 , 1
h.e.- , conquête de la légitimité , conquest of legitimacy , 0 , 2 , 2
n.u.-b.u.-' , proposition | affirmation , proposition | assertion , 0 , 3 , 2
l.u.-n.u.-d.u.-' , ayant lieu | survenant , happening | occuring , 0 , 3 , 2
d.u.-d.u.-d.u.-' , saillant , salient , 0 , 3 , 2
l.o.-c.c.-s.y.-' , géographie , geography , 0 , 3 , 2
m.-M:.O:.-' , émotion , emotion , 0 , 3 , 2
y.O:M:.- , performer sur une base de savoir , to perform on a basis of knowledge , 0 , 2 , 1
M:M:.o.-o.o.-s.y.-' , sciences de l'orientation et de l'administration des institutions , sciences of orientation and administration of institutions , 0 , 3 , 2
u.B:.- , nager | voyager sur l'eau , to swim | to travel on water , 0 , 2 , 1
g.g.- , mutation du discours , discourse mutation , 0 , 2 , 2
E:S:.n.- , voyage | trajet , travel | route , 0 , 2 , 3
M:M:.-M:.O:.-' , six directions abstraites , six abstract directions , 1 , 3 , 2
s.u.-b.u.-d.u.-' , énoncé , enunciated , 0 , 3 , 2
l.e.-b.i.-' , monde virtuel , virtual world , 0 , 3 , 2
d.o.-k.o.-s.u.-' , sûr , sure , 0 , 3 , 2
E:U:.b.- , sur , onto , 0 , 2 , 3
n.u.-k.u.-d.u.-' , excellent , excellent , 0 , 3 , 2
E:O:.h.- , mode de tropisme virtuel , manner of tropism virtual , 0 , 2 , 3
E:A:.h.- , en cherchant | vers , seeking | heading towards , 0 , 2 , 3
j.we.- , adaptation culturelle | transfert culturel , cultural adaptation | cultural transfer , 0 , 2 , 2
j.a.- , apprentissage du langage du groupe , learning of the community's language , 0 , 2 , 2
E:U:.M:M:.- , axe vertical , vertical axis , 0 , 2 , 3
m.u.-b.u.-' , sortilège , spell , 0 , 3 , 2
O:O:.h.- , gouverner le sens de l'entreprise , to govern the meaning of the enterprise , 0 , 2 , 1
y.u.-we.h.-' , enregistrer une œuvre de l'esprit , to record a work of the mind , 0 , 3 , 1
f.o.-u.u.-s.y.-' , musicologie , musicology , 0 , 3 , 2
n.a.-s.a.-f.o.-' , adulte , adult , 0 , 3 , 2
wu.t.- , comprendre les causes , to understand causes , 0 , 2 , 1
l.u.-m.u.-d.u.-' , habituel , usual , 0 , 3 , 2
E:U:T:. , meilleur , better , 0 , 1 , 3
wa.e.- , maîtriser les compétences , to master competences , 0 , 2 , 1
k.a.-b.a.-f.o.-' , spectateur , spectator , 0 , 3 , 2
e.k.- , être emporté par ses passions , to be carried away by one's passions , 0 , 2 , 1
U:+S: , réseaux de connaissances , networks of knowledge , 0 , 0 , 1
wu.c.- , évaluer la communauté , to assess the community , 0 , 2 , 1
s.o.-s.o.-' , esprit , mind , 0 , 3 , 2
k.e.-s.a.-wa.e.-' , compétence en compréhension de soi-même , competence in understanding oneself , 0 , 3 , 2
s.-S:.U:.-' , froid , cold , 0 , 3 , 2
d.u.-d.u.-' , signal , signal , 0 , 3 , 2
E:T:.g.- , matière , matter , 0 , 2 , 3
o.y.- , choisir , to choose , 0 , 2 , 1
M:M:. , base , basis , 1 , 1 , 2
f.i.- , organe , organ , 0 , 2 , 2
m.O:O:.- , sources du sens dans le rapport affectif , sources of meaning in affective relation , 0 , 2 , 2
k.p.- , partenariat économique renouvelé , renewed economic partnership , 0 , 2 , 2
E:O:O:. , construction logique , logical construction , 1 , 1 , 3
b.o.-n.o.-s.u.-' , poétique , poetical , 0 , 3 , 2
l.-T:.A:.-' , nadir spatial , spatial nadir , 0 , 3 , 2
E:M:.g.- , cause formelle actuelle , actual formal cause , 0 , 2 , 3
U:+T: , réseaux de pouvoirs , networks of powers , 0 , 0 , 1
n.e.-n.a.-' , raffinement moral , moral refinement , 0 , 3 , 2
E:E:A:. , génitif de , genitive of , 0 , 1 , 3
n.a.-t.a.-f.o.-' , avocat , lawyer , 0 , 3 , 2
d.a.-m.a.-f.o.-' , enfant , child , 0 , 3 , 2
c.o.- , acceptation de l'interdit | renoncement , acceptance of prohibition | renunciation , 0 , 2 , 2
m.u.-l.u.-d.u.-' , rappelé à  la mémoire , remembered , 0 , 3 , 2
e.y.-we.h.-' , outiller la recherche , to provide tools for research , 0 , 3 , 1
f.o.-e.e.-' , développement physique , physical development , 0 , 3 , 2
i.t.- , briser | fracasser , to break | to smash , 0 , 2 , 1
E:F:.we.- , genre féminin , feminine gender , 0 , 2 , 3
s.u.-t.u.-' , idéogramme , ideogram , 0 , 3 , 2
g.x.- , transformation du crédit , credit transformation , 0 , 2 , 2
t.wa.- , hasard | événements inattendus , chance | unexpected events , 0 , 2 , 2
s.M:O:.- , projet de cycle de création-innovation , creation-innovation cycle project , 0 , 2 , 2
a.b.- , interrompre la transmission , to interrupt transmission , 0 , 2 , 1
E:M:S:. , moins distributif , distributive minus , 0 , 1 , 3
n.-M:.O:.-' , élément , element , 0 , 3 , 2
E:T:.x.- , moyen , mean , 0 , 2 , 3
k.o.-p.p.-' , production | échange | consommation , production | trade | consumption , 0 , 3 , 2
k.o.-f.o.-' , collaboration , collaboration , 0 , 3 , 2
e.n.- , être conformiste , to blindly conform , 0 , 2 , 1
m.o.-o.o.-s.y.-' , critique sociale , social criticism , 0 , 3 , 2
l.o.-d.o.-' , orientation , orientation , 0 , 3 , 2
n.a.-s.a.-' , majorité , majority , 0 , 3 , 2
o.x.- , s'orienter dans les étapes du travail , to find one's bearings in the steps of work , 0 , 2 , 1
f.a.-t.a.-' , assurance , insurance , 0 , 3 , 2
O:M:.F:.- , bouger | accomplir une action physique , to move | to accomplish a physical action , 1 , 2 , 1
wo.c.- , réfléchir aux communautés possibles , to think about possible communities , 0 , 2 , 1
E:S:.h.- , opérateur , operator , 0 , 2 , 3
E:O:T:. , plus comparatif , comparative plus , 0 , 1 , 3
f.o.-d.o.-s.u.-' , focal , focal , 0 , 3 , 2
n.-S:.U:.-' , terre , earth , 0 , 3 , 2
s.e.-d.u.-' , information obtenue , obtained information , 0 , 3 , 2
m.a.-k.a.-f.o.-' , voisin , neighbor , 0 , 3 , 2
n.o.-h.h.-s.y.-' , études sur les droits humains , human rights studies , 0 , 3 , 2
n.o.-u.u.-s.y.-' , lexicologie/ dictionnaires , lexicology / dictionaries , 0 , 3 , 2
f.o.-s.o.-s.u.-' , surréel | mythique , surreal | mythical , 0 , 3 , 2
m.u.-n.u.-d.u.-' , subjectif , subjective , 0 , 3 , 2
E:M:.S:O:.- , cause formelle | rôle formel , formal cause | formal role , 0 , 2 , 3
s.e.-s.u.-wa.e.-' , compétence en dessin | compétence en peinture , competence in drawing | competence in painting , 0 , 3 , 2
p.e.- , familiarisation avec le domaine de compétence , familiarization with the domain of competence , 0 , 2 , 2
a.T:.- , manger , to eat , 0 , 2 , 1
E:A:.we.- , sa féminin , her | my feminine | your feminine , 0 , 2 , 3
d.p.- , intelligence économique , economic intelligence , 0 , 2 , 2
O:O:.b.- , fournir des ressources à  l'action par les jeux du langage , to provide resources for action through language-games , 0 , 2 , 1
b.i.-n.i.-' , instrument de musique , musical instrument , 0 , 3 , 2
t.o.-e.e.-s.y.-' , histoire des professions | histoire des métiers , history of professions | history of crafts | history of trades , 0 , 3 , 2
E:B:.a.- , s'engage maintenant , commit now , 0 , 2 , 3
f.i.-f.i.-' , organisme , organism , 0 , 3 , 2
we.j.- , unifier le système symbolique , to unify the symbolic system , 0 , 2 , 1
k.o.-a.a.-' , mouvement social , social movement , 0 , 3 , 2
l.o.-s.o.-' , exploration , exploration , 0 , 3 , 2
M:O:.wa.- , mutation de l'action , action mutation , 0 , 2 , 2
b.a.-d.a.-f.o.-' , publicitaire , advertiser , 0 , 3 , 2
a.wo.- , créer une œuvre scientifique | créer une œuvre artistique , to create a scientific work | to create an artistic work , 0 , 2 , 1
t.a.-n.a.-f.o.-' , législateur , legislator , 0 , 3 , 2
E:F:.A:O:.- , genre neutre , neutral gender , 0 , 2 , 3
i.u.-we.h.-' , prendre la parole , to speak out , 0 , 3 , 1
f.u.-k.u.-d.u.-' , aperçu , glimpsed , 0 , 3 , 2
n.i.- , feu | technique de transformation , fire | transformation technique , 0 , 2 , 2
x.s.- , défaut de conception , design flaw , 0 , 2 , 2
m.e.-l.a.-wa.e.-' , compétence en respect de la loi , competence in abiding by law , 0 , 3 , 2
E:B:.M:O:.- , cause interactive , interactive cause , 0 , 2 , 3
f.e.-b.i.-wa.e.-' , compétence en danse , competence in dancing , 0 , 3 , 2
wu.B:.- , sentir | goûter | reconnaître des formes chimiques , to smell | to taste | to recognize chemical forms , 0 , 2 , 1
t.u.-b.u.-d.u.-' , écrit , written , 0 , 3 , 2
o.g.- , choisir son propos | choisir son discours , to choose one's discourse , 0 , 2 , 1
y.we.- , assumer une tradition familiale | assumer une identité familiale , to assume a family tradition | to assume a family identity , 0 , 2 , 1
b.u.-s.u.-' , métaphore | ressemblance , metaphor | similarity , 0 , 3 , 2
s.wa.- , tactique , tactic , 0 , 2 , 2
M:M:.o.-u.u.-s.y.-' , sciences des messages et de la communication , sciences of messages and communication , 0 , 3 , 2
c.a.- , identification personnelle au groupe , personal identification to the community , 0 , 2 , 2
f.i.-s.i.-t.u.-' , assisté , assisted , 0 , 3 , 2
wo.t.- , se remémorer , to remember , 0 , 2 , 1
t.u.-t.u.-' , nombre , number , 0 , 3 , 2
s.p.- , projet économique | dimension économique d'un projet de création-innovation , economic project | economic dimension of a creation-innovation project , 0 , 2 , 2
t.-T:.U:.-' , saison sèche , dry season , 0 , 3 , 2
n.a.-m.a.-f.o.-' , père , father , 0 , 3 , 2
E:S:.y.- , connaîtra , will know , 0 , 2 , 3
g.j.- , nouvelle réponse , new response , 0 , 2 , 2
t.e.-k.u.-wa.e.-' , compétence en création de symboles , competence in symbol creation , 0 , 3 , 2
E:O:.k.- , milieu direction | centre direction , middle direction | center direction , 0 , 2 , 3
O:M:.o.-we.h.-' , PIC en augmentant la gouvernance , ICI by augmenting governance , 0 , 3 , 1
d.u.-k.u.-d.u.-' , dressé , erect , 0 , 3 , 2
h.h.- , mutation éthique , ethical mutation , 0 , 2 , 2
j.d.- , langue de bois | imitation | psittacisme , double talk | mimicry | parroting , 0 , 2 , 2
E:U:.o.- , voulu , wanted , 0 , 2 , 3
u.y.- , répondre , to respond , 0 , 2 , 1
n.u.-l.u.-d.u.-' , retracé , retraced , 0 , 3 , 2
wu.u.- , se réorienter dans les modes de communication , to reorient oneself into communication modes , 0 , 2 , 1
b.a.-f.a.-' , soin , care , 0 , 3 , 2
i.f.- , être malade | être blessé , to be sick | to be injured , 0 , 2 , 1
l.a.-m.a.-f.o.-' , allié , ally , 0 , 3 , 2
f.u.-d.u.-' , exclamation , exclamation , 0 , 3 , 2
wu.h.- , évaluer les modes d'interprétation , to assess the interpretation mode , 0 , 2 , 1
m.o.-x.x.-' , marketing | mise en marché , marketing | distribution on the market , 0 , 3 , 2
e.A:.- , pousser , to push , 0 , 2 , 1
O:M:.h.- , travailler l'interprétation , to work on the interpretation , 0 , 2 , 1
k.a.-k.a.-f.o.-' , citoyen , citizen , 0 , 3 , 2
l.o.-h.h.-s.y.-' , géographie sacrée | architecture sacrée , sacred geography | sacred architecture , 0 , 3 , 2
y.i.-we.h.-' , transférer des connaissances en pratique , to transfer knowledge in the practical field , 0 , 3 , 1
g.M:O:.- , transformation sur base expressive , transformation on expressive basis , 0 , 2 , 2
l.i.-b.i.-' , simulation , simulation , 0 , 3 , 2
E:M:.d.- , terminaison structurelle , structural termination , 0 , 2 , 3
y.d.- , ignorer les faits , to ignore facts , 0 , 2 , 1
u.wu.- , s'exprimer dans les média , to express oneself in the media , 0 , 2 , 1
wa.U:.- , diffuser la voix & le son | exhiber la voix & le son , to broadcast voice & sound | to display voice & sound , 0 , 2 , 1
E:+U:+S: , réseaux fictifs de connaissances , fictitious networks of knowledge , 0 , 0 , 3
b.a.-t.a.-' , comptes , accounts , 0 , 3 , 2
E:T:.b.- , passage hors de , passage out of , 0 , 2 , 3
j.u.- , invention d'idées | génération d'idées , invention of ideas | generation of ideas , 0 , 2 , 2
d.-B:.U:.-' , rugueux , rough , 0 , 3 , 2
x.f.- , panne non réparée | inefficacité , non repaired breakdown | inefficiency , 0 , 2 , 2
o.wo.- , utiliser les lois sur la propriété intellectuelle , to use intellectual property law , 0 , 2 , 1
f.i.-n.i.-' , arme , weapon , 0 , 3 , 2
h.y.- , fréquentation dune institution d'apprentissage | fréquentation dune école , attendance to a learning institution | attendance to school , 0 , 2 , 2
d.a.-d.a.-f.o.-' , inventeur , inventor , 0 , 3 , 2
f.O:O:.- , sources du sens dans le corps , sources of meaning in the body , 0 , 2 , 2
O:T:. , agir selon la chose , to act according to thing , 0 , 1 , 1
n.u.-t.u.-d.u.-' , emblématique , emblematic , 0 , 3 , 2
s.-B:.U:.-' , croissant | augmentant , growing | increasing | waxing , 0 , 3 , 2
s.e.-b.u.-wa.e.-' , compétence en maîtrise dune deuxième langue , competence in mastering a second language , 0 , 3 , 2
b.c.- , capacité de rassemblement , ability to gather people , 0 , 2 , 2
s.e.-s.u.-' , dessin | peinture , drawing | painting , 0 , 3 , 2
f.e.-k.i.-' , esprit déquipe , team spirit , 0 , 3 , 2
k.e.-k.a.-wa.e.-' , compétence en adhésion à  une discipline , competence in following a discipline , 0 , 3 , 2
t.M:O:.- , inscription dans le temps d'un cycle de création-innovation , inscription in time of a creation-innovation cycle , 0 , 2 , 2
t.a.-n.a.-' , loi , law , 0 , 3 , 2
E:+U:+T: , réseaux fictifs de pouvoirs , fictitious networks of powers , 0 , 0 , 3
u.l.- , salir , to soil , 0 , 2 , 1
n.o.-i.i.-s.y.-' , chimie , chemistry , 0 , 3 , 2
a.e.- , offrir | fournir , to offer | to supply , 0 , 2 , 1
n.e.-k.a.-wa.e.-' , compétence en don de soi en exemple , competence in giving oneself as example , 0 , 3 , 2
l.o.-i.i.-' , phénomène physique , physical phenomenon , 0 , 3 , 2
E:A:.t.- , avant , before , 0 , 2 , 3
M:M:.e.-M:M:.A:M:.-' , accomplissements , achievements , 0 , 3 , 2
d.o.-s.o.-s.u.-' , raisonnable , reasonable , 0 , 3 , 2
E:B:.e.- , peut maintenant , can now , 0 , 2 , 3
wa.a.- , cultiver son caractère , to cultivate one's character , 0 , 2 , 1
E:T:.s.- , à  partir de , from , 0 , 2 , 3
g.wu.- , 'gestalt switch' , gestalt switch , 0 , 2 , 2
l.o.-u.u.-s.y.-' , cartographie sémantique , semantic cartography , 0 , 3 , 2
l.e.-f.i.-' , bioévolution modifiée , modified bioevolution , 0 , 3 , 2
k.o.-c.c.-s.y.-' , études urbaines , urban studies , 0 , 3 , 2
d.o.-y.y.-s.y.-' , pensée réflexive , reflexive thought , 0 , 3 , 2
k.o.-t.o.-' , histoire , history , 0 , 3 , 2
f.a.-l.a.-' , désastre , disaster , 0 , 3 , 2
l.o.-u.u.-' , réseau sémantique , semantic network , 0 , 3 , 2
s.-S:.A:.-' , chaud , hot , 0 , 3 , 2
f.a.-f.a.-' , culture | élevage , growing | farming , 0 , 3 , 2
i.T:.- , courir , to run , 0 , 2 , 1
y.O:O:.- , assumer une identité , to assume an identity , 0 , 2 , 1
o.T:.- , garder , to keep , 0 , 2 , 1
b.o.-g.g.-' , représentation transversale , transversal representation , 0 , 3 , 2
d.o.-m.o.-' , intuition , intuition , 0 , 3 , 2
t.u.-f.u.-' , mélodie , melody , 0 , 3 , 2
d.o.-s.o.-' , raisonnement , reasoning , 0 , 3 , 2
m.a.-m.a.-' , famille , family , 0 , 3 , 2
i.O:O:.- , équiper , to equip , 0 , 2 , 1
n.o.-t.o.-s.u.-' , en progrès , in progress , 0 , 3 , 2
O:O:.s.- , fournir des ressources à  l'action par l'ouverture intellectuelle , to provide resources for action through intellectual openness , 0 , 2 , 1
f.i.-d.i.-t.u.-' , détecté | capté , detected | sensed , 0 , 3 , 2
M:O:.m.- , obstacle affectif | obstacle éthique , affective obstacle | ethical obstacle , 0 , 2 , 2
E:A:.c.- , pro | pour | adhésion , pro | for | support , 0 , 2 , 3
k.o.-n.o.-' , justice , justice , 0 , 3 , 2
O:M:.y.- , performer dans le savoir , to perform in knowledge , 0 , 2 , 1
b.a.-s.a.-f.o.-' , lecteur , reader , 0 , 3 , 2
b.u.-k.u.-' , prière , prayer , 0 , 3 , 2
k.wa.- , communauté d'action , community of action , 0 , 2 , 2
k.e.-t.a.-' , mémoire personnelle , personal memory , 0 , 3 , 2
t.u.-l.u.-' , photo , photograph , 0 , 3 , 2
b.u.-k.u.-d.u.-' , demandé , asked for , 0 , 3 , 2
e.u.-we.h.-' , outiller la recherche d'information , to provide tools for information search , 0 , 3 , 1
e.i.-we.h.-' , attirer l'investissement | favoriser l'investissement , to draw investments | to stimulate investments , 0 , 3 , 1
o.t.- , être en retard | procrastiner , to be late | to procrastinate , 0 , 2 , 1
O:M:.M:O:.- , créer une œuvre de l'esprit , to create a work of the mind , 1 , 2 , 1
f.o.-k.o.-s.u.-' , rituel , ritual , 0 , 3 , 2
i.wo.- , équiper l'activité scientifique | équiper l'activité artistique , to equip scientific activity | to equip artistic activity , 0 , 2 , 1
l.o.-x.x.-s.y.-' , logistique | études des transports , logistics | transport studies , 0 , 3 , 2
wo.g.- , réfléchir à  d'autres modes de communication , to reflect on other communication modes , 0 , 2 , 1
f.p.- , relation commerciale | contact commercial , commercial relationship | commercial contact , 0 , 2 , 2
m.u.-k.u.-' , sacrifice , sacrifice , 0 , 3 , 2
E:S:.d.- , à  la fin , at the end , 0 , 2 , 3
M:O:.A:M:.- , condition de l'activité actuelle , condition of actual activity , 0 , 2 , 2
b.e.-n.u.-wa.e.-' , compétence en érudition littéraire , competence in literary erudition , 0 , 3 , 2
l.e.-t.i.-' , système de transport , transport system , 0 , 3 , 2
m.x.- , atmosphère de collaboration , atmosphere of collaboration , 0 , 2 , 2
p.a.- , contemplation du groupe d'appartenance , contemplation of the community , 0 , 2 , 2
wa.F:.- , exposer la sensori-motricité , to display sensorimotricity , 0 , 2 , 1
l.u.-m.u.-' , habitude , habit , 0 , 3 , 2
e.S:.- , disperser , to disperse , 0 , 2 , 1
a.M:M:.- , fragiliser la fonction sociale , to undermine the social function , 0 , 2 , 1
t.u.-t.u.-d.u.-' , quantité , quantity , 0 , 3 , 2
s.i.-k.i.-t.u.-' , récolté , harvested , 0 , 3 , 2
s.o.-x.x.-s.y.-' , didactique , didactics , 0 , 3 , 2
M:M:.-B:.A:.-' , ouest abstrait , abstract west , 0 , 3 , 2
we.f.- , satisfaire ses besoins primaires , to satisfy one's primary needs , 0 , 2 , 1
m.i.-f.i.-' , peau , skin , 0 , 3 , 2
n.o.-e.e.-' , compétence , competence , 0 , 3 , 2
f.u.-s.u.-' , image mentale , mental image , 0 , 3 , 2
f.e.-l.i.-wa.e.-' , compétence en arts martiaux , competence in martial arts , 0 , 3 , 2
m.o.-k.o.-s.u.-' , bienveillant , benevolent , 0 , 3 , 2
t.u.-f.u.-d.u.-' , séquentiel , sequential , 0 , 3 , 2
m.wu.- , goût de vivre , taste for life , 0 , 2 , 2
d.i.-s.i.-t.u.-' , électronique | photonique , electronics | photonics , 0 , 3 , 2
f.-T:.A:.-' , fade , bland , 0 , 3 , 2
n.e.- , capacité de diriger rhétorique , leadership rhetoric , 0 , 2 , 2
b.a.-l.a.-' , transport , transportation , 0 , 3 , 2
y.m.- , ignorer ses émotions , to ignore emotions , 0 , 2 , 1
f.e.-s.i.-wa.e.-' , compétence en les disciplines corps-esprit , competence in the body-mind disciplines , 0 , 3 , 2
a.B:.- , boire , to drink , 0 , 2 , 1
x.o.- , jouissance , enjoyment , 0 , 2 , 2
j.h.- , changement de priorité , priority change , 0 , 2 , 2
d.c.- , authenticité , authenticity , 0 , 2 , 2
